Event.Id,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Make,Model,Amateur.Built,Number.of.Engines,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,Total.Incidents,Damage.Score,Severe.Damage.Frequency,Damage.Score.String
20141209X00958,WPR15CA057,2014-12-09,"JEFFREY, WY",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,P210 - N,NO,1.0,BUSINESS,0.0,2.0,0.0,1.0,VMC,"THE PILOT'S INADEQUATE APPROACH AND EXCESSIVE AIRSPEED, WHICH RESULTED IN A LONG LANDING, THE SUBSEQUENT RUNWAY OVERRUN, AND IMPACT WITH TERRAIN. CONTRIBUTING TO THE ACCIDENT WAS THE PILOT'S DELAY IN ABORTING THE LANDING.",3.0,,0,nan
20141215X02302,CEN15LA077,2014-12-12,"SPRINGFIELD, MO",UNITED STATES,NON-FATAL,SUBSTANTIAL,NEW PIPER AIRCRAFT INC,PA 32R-301T,NO,1.0,BUSINESS,0.0,2.0,2.0,0.0,VMC,"THE PILOTS DECISION TO DESCEND BELOW THE RECOMMENDED ALTITUDE DURING APPROACH FOR LANDING IN NIGHT VISUAL METEOROLOGICAL CONDITIONS, AND HIS FAILURE TO SEE AND AVOID A LIGHTED TOWER, WHICH RESULTED IN COLLISION WITH THE TOWER AND A SUBSEQUENT TOTAL LOSS OF ENGINE POWER.",4.0,,0,nan
20141227X53516,CEN15FA087,2014-12-24,"PORT HURON, MI",UNITED STATES,FATAL,DESTROYED,PIPER,PA-34-200T,NO,2.0,BUSINESS,1.0,0.0,0.0,0.0,IMC,THE PILOTS DECISION TO CONTINUE FLIGHT BELOW THE MINIMUM DESCENT ALTITUDE WITHOUT VISUALLY ACQUIRING THE RUNWAY AND HIS DELAYED AND IMPROPERLY EXECUTED MISSED APPROACH PROCEDURE IN INSTRUMENT METEOROLOGICAL CONDITIONS.,1.0,,0,nan
20150128X35114,CEN15CA128,2015-01-06,"GRAND JUNCTION, CO",UNITED STATES,NON-FATAL,SUBSTANTIAL,BURTON,CALIDUS,YES,1.0,BUSINESS,0.0,1.0,1.0,0.0,VMC,THE PILOT'S FAILURE TO MAINTAIN CLEARANCE WITH TERRAIN THAT WAS ALONG THE PLANNED ROUTE OF FLIGHT.,2.0,,0,nan
20150128X01747,WPR15CA093,2015-01-25,"HANFORD, CA",UNITED STATES,NON-FATAL,SUBSTANTIAL,FLIGHT DESIGN GMBH,CTLS,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,"THE PILOT'S INADEQUATE FLARE, WHICH RESULTED IN A HARD LANDING.",2.0,,0,nan
20150403X41941,CEN15CA188,2015-02-12,"AKRON, OH",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA 46-350P,NO,1.2746441750131787,BUSINESS,0.0,0.0,0.0,2.0,VMC,THE PILOT'S FAILURE TO MAINTAIN DIRECTIONAL CONTROL DURING A CROSSWIND LANDING IN GUSTING CROSSWIND CONDITIONS.,2.0,,0,nan
20150220X72637,CEN15LA149,2015-02-20,"LUBBOCK, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA 32RT-300T,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,"THE PILOT'S DELAYED DECISION TO ABORT THE TAKEOFF AFTER THE AIRPLANE DID NOT LIFT OFF AS EXPECTED DUE TO AN INACCURATE AIRSPEED INDICATION AND TAILWIND CONDITION, WHICH RESULTED IN A SUBSEQUENT RUNWAY OVERRUN.",2.0,,0,nan
20150313X90544,ERA15CA154,2015-03-04,"MONROE, NC",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,58,NO,2.0,BUSINESS,0.0,0.0,0.0,4.0,IMC,"THE PILOT'S FAILURE TO MAINTAIN A PROPER GLIDEPATH AND FAILURE TO PERFORM A GO-AROUND ONCE A SAFE LANDING COULD NOT ACCOMPLISHED, WHICH RESULTED IN A LANDING AREA OVERSHOOT AND RUNWAY EXCURSION.",4.0,,0,nan
20150331X62747,ERA15LA174,2015-03-31,"WALHALLA, SC",UNITED STATES,NON-FATAL,SUBSTANTIAL,G-DAWG LLC,JUST ACFT HIGHLANDER,YES,1.0,BUSINESS,0.0,0.0,2.0,0.0,VMC,"THE PILOT'S FAILURE TO MAINTAIN AIRPLANE CONTROL DURING A GO-AROUND IN GUSTING TAILWIND CONDITIONS, WHICH RESULTED IN A COLLISION WITH TREES.",2.0,,0,nan
20150513X90237,GAA15CA066,2015-05-04,"ROXBORO, NC",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,177B,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,THE PILOT'S FAILURE TO MONITOR THE AIRPLANE'S MOVEMENT AND MAINTAIN CONTROL OF THE AIRPLANE.,2.0,,0,nan
20150514X61132,WPR15FA161,2015-05-14,"JUNTURA, OR",UNITED STATES,FATAL,SUBSTANTIAL,BELLANCA,7GCBC,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,THE PILOT'S FAILURE TO SEE AND AVOID POWER LINES WHILE INTENTIONALLY MANEUVERING AT LOW ALTITUDE FOR THE AERIAL OBSERVATION FLIGHT.,1.0,,0,nan
20150518X10336,CEN15LA233,2015-05-15,"PIGGOTT, AR",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,T206H,NO,1.0,BUSINESS,0.0,1.0,0.0,0.0,VMC,"THE LOSS OF ENGINE POWER DUE TO A MALFUNCTIONING MAGNETO. CONTRIBUTING TO THE ACCIDENT WAS MAINTENANCE PERSONNEL'S IMPROPER USE OF A DRILL BIT INSTEAD OF A TIMING PIN DURING MAGNETO INSTALLATION, WHICH RESULTED IN A SECTION OF THE DRILL BIT BREAKING OFF AND ULTIMATELY TO THE MAGNETO FAILURE.
",1.0,,0,nan
20150527X90354,ANC15CA030,2015-05-27,"PORT ALSWORTH, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,U206G,NO,1.0,BUSINESS,0.0,1.0,0.0,2.0,VMC,"THE PILOT'S INADEQUATE PREFLIGHT AND MISMANAGEMENT OF THE FUEL SUPPLY, WHICH RESULTED FUEL EXHAUSTION.",3.0,,0,nan
20150707X10125,CEN15LA298,2015-07-07,"HOUSTON, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,CIRRUS DESIGN CORP,SR22,NO,1.0,BUSINESS,0.0,2.0,0.0,0.0,VMC,"MAINTENANCE PERSONNEL'S IMPROPER INSTALLATION OF THE PROPELLER GOVERNOR, WHICH RESULTED IN DAMAGE TO THE GOVERNOR DRIVE GEAR AND ITS SUBSEQUENT FAILURE AND A SUBSEQUENT LOSS OF ENGINE POWER.",2.0,,0,nan
20150722X93738,GAA15CA192,2015-07-18,"FAIRFIELD, NC",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,R172K,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,"THE PILOT'S FAILURE TO MAINTAIN DIRECTIONAL CONTROL DURING THE TAKEOFF ROLL, WHICH RESULTED IN A RUNWAY EXCURSION AND IMPACT WITH TERRAIN.",2.0,,0,nan
20150723X33213,ANC15CA053,2015-07-22,"KASILOF, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,U206F,NO,1.2746441750131787,BUSINESS,0.0,0.0,0.0,1.0,VMC,"THE PILOT'S SELECTION OF UNSUITABLE TERRAIN FOR TAKEOFF, WHICH RESULTED IN A JAMMED ELEVATOR AND SUBSEQUENT LOSS OF CONTROL AND COLLISION WITH TERRAIN.",1.0,,0,nan
20150728X80758,CEN15CA324,2015-07-23,"SAN ANTONIO, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,AERO COMMANDER,100,NO,1.0,BUSINESS,0.0,1.0,1.0,0.0,VMC,THE PILOT'S IMPROPER DECISION TO ATTEMPT FLIGHT WITH AN UNAIRWORTHY AIRPLANE AND IMPROPER STARTING PROCEDURE THAT RESULTED IN AN UNCONTROLLED TAKEOFF WITHOUT THE PILOT ABOARD. CONTRIBUTING WAS THE INOPERATIVE AIRPLANE BATTERY/ENGINE STARTER.,2.0,,0,nan
20150801X43013,ERA15LA292,2015-07-24,"BALTIMORE, MD",UNITED STATES,NON-FATAL,SUBSTANTIAL,ISRAEL AIRCRAFT INDUSTRIES,1125 WESTWIND ASTRA,NO,2.0,BUSINESS,0.0,0.0,0.0,7.0,VMC,THE FLIGHT CREW'S FAILURE TO VISUALLY ENSURE THAT THE CABIN DOOR LOCKING PIN WAS IN PLACE BEFORE TAKEOFF.,7.0,,0,nan
20150807X41741,WPR15FA236,2015-08-07,"MONTECITO, CA",UNITED STATES,FATAL,SUBSTANTIAL,CESSNA,182F,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,OIL STARVATION THAT LED TO THE FAILURE OF THE NO. 5 CONNECTING ROD AND A SUBSEQUENT LOSS OF ENGINE POWER.,2.0,,0,nan
20150823X74316,CEN15LA375,2015-08-22,"CARLOS, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,ROBINSON HELICOPTER COMPANY,R44 II,NO,1.0,BUSINESS,0.0,0.0,2.0,0.0,VMC,"THE PILOTS IMPROPER DECISION TO TURN THE HELICOPTER TOWARD A TAILWIND DURING AN OUT-OF-GROUND-EFFECT HOVER, WHICH RESULTED IN A LOSS OF TAIL ROTOR EFFECTIVENESS. CONTRIBUTING TO THE ACCIDENT WAS THE ACCIDENT AND LEAD PILOTS INADEQUATE PREFLIGHT RISK MANAGEMENT.
",2.0,,0,nan
20150827X03425,ERA15FA326,2015-08-27,"HOULTON, ME",UNITED STATES,FATAL,DESTROYED,PIPER,PA44,NO,2.0,BUSINESS,1.0,0.0,0.0,0.0,IMC,"THE PILOT'S DESCENT BELOW THE PUBLISHED MINIMUM DESCENT ALTITUDE IN NIGHT INSTRUMENT METEOROLOGICAL CONDITIONS WITHOUT VISUAL CONTACT WITH THE RUNWAY ENVIRONMENT, WHICH RESULTED IN A COLLISION WITH TREES AND TERRAIN SHORT OF THE RUNWAY. CONTRIBUTING TO THE ACCIDENT WERE THE PILOT'S ACUTE FATIGUE AND HIS DECISION TO ATTEMPT AN INSTRUMENT APPROACH PROCEDURE THAT WAS NOT AUTHORIZED AT NIGHT.",1.0,,0,nan
20150828X82523,CEN15LA387,2015-08-28,"CHEYENNE, WY",UNITED STATES,NON-FATAL,SUBSTANTIAL,ROBINSON,R44 II,NO,1.0,BUSINESS,0.0,3.0,3.0,0.0,VMC,"THE PILOT'S IMPROPER PREFLIGHT PERFORMANCE PLANNING, WHICH RESULTED IN A HARD LANDING DUE TO LOW ROTOR RPM WHILE OPERATING NEAR MAXIMUM GROSS WEIGHT IN HIGH DENSITY ALTITUDE CONDITIONS.",6.0,,0,nan
20150831X30510,WPR15LA253,2015-08-28,"LAS VEGAS, NV",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,C90,NO,2.0,BUSINESS,0.0,0.0,0.0,5.0,VMC,"THE JET FLIGHT CREW'S USE OF AN INAPPROPRIATE CHECKLIST TO RESOLVE A PARKING BRAKE HYDRAULIC SYSTEM PRESSURE ANOMALY, WHICH RESULTED IN THE AIRPLANE ROLLING DOWN A SLIGHT INCLINE AND COLLIDING WITH THE PARKED TWIN-ENGINE TURBOPROP AIRPLANE. CONTRIBUTING TO THE ACCIDENT WAS THE DEFECTIVE PARKING BRAKE CHECK VALVE.
",5.0,,0,nan
20151217X50308,ANC15CA075,2015-09-03,"ARCTIC VILLAGE, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,DEHAVILLAND,BEAVER DHC 2 MK.1,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,"THE PILOT'S SELECTION OF AN UNSUITABLE, OFF-AIRPORT SITE, WHICH RESULTED IN A NOSE OVER.",1.0,,0,nan
20150922X71447,GAA15CA269,2015-09-10,"MYAKKA CITY, FL",UNITED STATES,NON-FATAL,SUBSTANTIAL,MOONEY AIRPLANE CO INC,M20TN,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,"THE PILOT'S FAILURE TO MAINTAIN DIRECTIONAL CONTROL DURING THE LANDING ROLL IN WINDY CONDITIONS, RESULTING IN A RUNWAY EXCURSION AND COLLISION WITH A FENCE.",2.0,,0,nan
20150923X21445,CEN15LA418,2015-09-21,"PLATTEVILLE, WI",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,421B,NO,2.0,BUSINESS,0.0,2.0,0.0,0.0,VMC,THE PARTIAL LOSS OF  RIGHT ENGINE POWER FOR UNDETERMINED REASONS WITH INSUFFICIENT RUNWAY REMAINING FOR THE ABORTED TAKEOFF.,2.0,,0,nan
20151001X55616,GAA15CA288,2015-09-27,"BENTONVILLE, AR",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,305F,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,"THE PILOT'S FAILURE TO MAINTAIN YAW CONTROL DURING A GO-AROUND, WHICH RESULTED IN A RIGHT MAIN LANDING GEAR COLLAPSE AND THE RIGHT WING IMPACTING TERRAIN DURING A RUNWAY EXCURSION.",1.0,,0,nan
20151005X93607,WPR16FA002,2015-10-05,"CEDAR CITY, UT",UNITED STATES,FATAL,DESTROYED,CESSNA,152,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,"THE FAILURE OF THE PILOTS TO MAINTAIN CONTROL OF THE AIRPLANE WHILE MANEUVERING, WHICH RESULTED IN AN AERODYNAMIC STALL FROM WHICH THEY DID NOT RECOVER.",2.0,,0,nan
20151006X02643,GAA16CA006,2015-10-05,"DEVINE, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,ROBINSON HELICOPTER COMPANY,R44 II,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,"THE PILOT'S FAILURE TO MAINTAIN OBSTACLE CLEARANCE DURING THE TAKEOFF, WHICH RESULTED IN THE HELICOPTER STRIKING POWER LINES.",1.0,,0,nan
20151015X00706,CEN16FA013,2015-10-14,"HAMMOND, LA",UNITED STATES,FATAL,DESTROYED,CESSNA,421B,NO,2.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,"THE LOSS OF RIGHT ENGINE POWER ON TAKEOFF DUE TO MAINTENANCE PERSONNEL'S FAILURE TO PROPERLY TIGHTEN THE CRANKCASE THROUGH-STUDS DURING CYLINDER REPLACEMENT, WHICH RESULTED IN CRANKSHAFT FRACTURE. ALSO CAUSAL WERE THE PILOT'S FAILURE TO FEATHER THE PROPELLER ON THE RIGHT ENGINE AND HIS FAILURE TO MAINTAIN CONTROL OF THE TWIN-ENGINE AIRPLANE WHILE MANEUVERING TO RETURN TO THE AIRPORT.",2.0,,0,nan
20151020X24048,CEN16LA017,2015-10-15,"RAY, MI",UNITED STATES,NON-FATAL,SUBSTANTIAL,COMP AIR INC. (PLAMBECK),CA8,YES,1.0,BUSINESS,0.0,1.0,0.0,0.0,VMC,"THE PILOT'S IMPROPER USE OF THE TRIM, WHICH CREATED A CROSS-CONTROLLED SITUATION AND RESULTED IN AN AERODYNAMIC STALL DURING THE ATTEMPTED GO-AROUND.",1.0,,0,nan
20151026X43000,ERA16LA026,2015-10-26,"WESTON, FL",UNITED STATES,FATAL,SUBSTANTIAL,PIPER,PA31,NO,2.0,BUSINESS,1.0,1.0,0.0,1.0,VMC,"THE PILOT'S FEATHERING OF THE INCORRECT PROPELLER FOLLOWING A TOTAL LOSS OF RIGHT ENGINE POWER DUE TO FUEL STARVATION, WHICH RESULTED FROM MAINTENANCE PERSONNELS FAILURE TO REINSTALL THE FLAPPER VALVE IN THE RIGHT MAIN FUEL TANK. CONTRIBUTING TO THE ACCIDENT WAS THE PILOT'S IMPAIRMENT DUE TO ALCOHOL CONSUMPTION.",3.0,,0,nan
20151027X24130,ERA16LA028,2015-10-26,"PASCAGOULA, MS",UNITED STATES,FATAL,DESTROYED,SCHUMACHER,LANCAIR SUPER ES,YES,1.0,BUSINESS,3.0,0.0,0.0,0.0,IMC,THE PILOT'S FAILURE TO MAINTAIN AIRPLANE CONTROL AFTER ENCOUNTERING CONVECTIVE SHOWER ACTIVITY. CONTRIBUTING TO THE ACCIDENT WAS THE PILOT'S DECISION TO CONTINUE FLIGHT INTO AN AREA OF KNOWN ADVERSE WEATHER.,3.0,,0,nan
20151119X83701,ERA16LA042,2015-11-06,"ATLANTA, GA",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,P210,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,"THE PILOT'S DELAYED EXTENSION OF THE LANDING GEAR AND HIS FAILURE TO ENSURE THAT THE MAIN LANDING GEAR (MLG) WERE DOWN AND LOCKED BEFORE TOUCHDOWN, WHICH RESULTED IN THE COLLAPSE OF BOTH MLG. CONTRIBUTING TO THE LANDING GEAR COLLAPSE WAS THE MIS-SET LANDING GEAR WARNING HORN, WHICH PREVENTED TIMELY NOTIFICATION THAT THE LANDING GEAR WERE NOT DOWN AND LOCKED.",2.0,,0,nan
20160119X45136,CEN16LA089,2015-11-11,"GRAND FORKS, ND",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,208B,NO,2.0,BUSINESS,0.0,0.0,0.0,10.0,IMC,"THE PILOT'S FAILURE TO PROPERLY CALCULATE THE AIRPLANE'S WEIGHT AND BALANCE AND CENTER OF GRAVITY, WHICH RESULTED IN THE TAIL STRIKING THE GROUND.",10.0,,0,nan
20160112X62304,CEN16LA082,2015-12-23,"TAHLEQUAH, OK",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,V35B,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,A PARTIAL LOSS OF ENGINE POWER SHORTLY AFTER TAKEOFF DUE TO AN INADEQUATELY TIGHTENED FUEL LINE.  ALSO CAUSAL WAS THE PILOT'S FAILURE TO EXTEND THE LANDING GEAR ONCE THE AIRPLANE WAS IN A POSITION TO SAFELY LAND ON THE RUNWAY.,1.0,,0,nan
20151229X61543,GAA16CA092,2015-12-28,"STEVENSVILLE, MD",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA 46,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,"THE PILOTS FAILURE TO MAINTAIN GLIDE PATH, DESCENT RATE AND LANDING FLARE, IN OFF SHORE WIND CONDITIONS, RESULTING IN A HARD LANDING SHORT OF THE RUNWAY.",2.0,,0,nan
20160125X83431,CEN16LA093,2016-01-19,"WICHITA, KS",UNITED STATES,NON-FATAL,SUBSTANTIAL,SOCATA,TBM700,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,"THE PILOTS FAILURE TO MAINTAIN THE MINIMUM-RECOMMENDED APPROACH AIRSPEED IN ICING CONDITIONS, WHICH RESULTED IN A LOSS OF AIRPLANE CONTROL. 
",2.0,,0,nan
20160127X52321,WPR16LA058,2016-01-27,"BAKERSFIELD, CA",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,340A,NO,2.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,"MAINTENANCE PERSONNELS REPEATED FAILURE TO RE-RIG THE MAIN LANDING GEAR (MLG) IN ACCORDANCE WITH THE AIRPLANE MANUFACTURER'S SERVICE MANUAL REQUIREMENTS, WHICH RESULTED IN THE COLLAPSE OF THE RIGHT MLG.",1.0,,0,nan
20160216X40423,GAA16CA129,2016-01-27,"LAWRENCEVILLE, GA",UNITED STATES,NON-FATAL,SUBSTANTIAL,PILATUS,PC12,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,AN UNINTENTIONAL COLLISION WITH A WHITE-TAILED DEER DURING THE TAKEOFF ROLL IN NIGHT VISUAL CONDITIONS.,1.0,,0,nan
20160214X54444,WPR16LA070,2016-02-13,"PETALUMA, CA",UNITED STATES,NON-FATAL,MINOR,AEROSTAR INTERNATIONAL,RX8,NO,1.2746441750131787,BUSINESS,0.0,0.0,1.0,3.0,VMC,"THE PILOT'S INADEQUATE COMPENSATION FOR WIND DURING THE LANDING APPROACH, WHICH RESULTED IN THE BALLOONS BASKET IMPACTING A METAL FENCE AND A PASSENGER SUSTAINING SERIOUS INJURIES.",4.0,,0,nan
20160218X05331,ERA16FA108,2016-02-19,"MARSHVILLE, NC",UNITED STATES,FATAL,SUBSTANTIAL,BEECH,A36,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,"THE PILOT'S IMPROPER PREFLIGHT FUEL PLANNING, WHICH RESULTED IN A TOTAL LOSS OF ENGINE POWER DUE TO FUEL EXHAUSTION. CONTRIBUTING TO THE SEVERITY OF THE PILOT'S INJURIES WAS HIS FAILURE TO HAVE A PROPERLY SECURED SHOULDER HARNESS AT THE TIME OF THE ACCIDENT.",1.0,,0,nan
20160518X82339,CEN16LA189,2016-04-30,"KILLEEN, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA 31P,NO,2.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,"THE PILOTS FAILURE TO EXTEND THE LANDING GEAR DUE TO HIS DISTRACTION WITH THE FLAPS, HIS MISINTERPRETATION OF THE LANDING GEAR WARNING HORN, AND HIS FAILURE TO VERIFY THAT THE LANDING GEAR WERE DOWN, WHICH RESULTED IN A LANDING WITH THE GEAR RETRACTED.         

",1.0,,0,nan
20160516X15413,CEN16LA183,2016-05-13,"EDMOND, OK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CAMERON BALLOONS US,Z-150,NO,1.2746441750131787,BUSINESS,0.0,5.0,1.0,0.0,VMC,"THE PILOTS FAILURE TO CONTROL THE BALLOONS DESCENT RATE DURING THE LANDING APPROACH, WHICH RESULTED IN A HARD LANDING.",6.0,,0,nan
20160518X05644,WPR16FA112,2016-05-18,"MESA, AZ",UNITED STATES,FATAL,DESTROYED,NORTH AMERICAN,AT 6,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,"

THE PILOT'S INABILITY TO RETURN TO THE DEPARTURE AIRPORT DUE TO AN UNSPECIFIED IN-FLIGHT EMERGENCY FOR REASONS THAT COULD NOT BE DETERMINED DURING A POSTACCIDENT EXAMINATION OF THE AIRPLANE.",2.0,,0,nan
20160609X45739,GAA16CA296,2016-06-07,"CAHOKIA/ST. LOUIS, IL",UNITED STATES,NON-FATAL,SUBSTANTIAL,ROBINSON HELICOPTER,R22,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,"THE FLIGHT INSTRUCTOR'S DELAYED REMEDIAL ACTION AND HIS FAILURE TO REMAIN VIGILANT AS THE HELICOPTER ENTERED THE WEATHERCOCK STABILITY REGION, IN GUSTING WIND CONDITIONS, RESULTING IN LOSS OF TAIL ROTOR EFFECTIVENESS AND GROUND IMPACT.",2.0,,0,nan
20160623X84139,CEN16LA228,2016-06-10,"DEMING, NM",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,172S,NO,1.0,BUSINESS,0.0,0.0,2.0,0.0,VMC,"THE PILOTS FAILURE TO MAINTAIN ADEQUATE CONTROL OF THE AIRPLANE DURING THE INITIAL CLIMB AFTER TAKEOFF, WHICH RESULTED IN THE AIRPLANE EXCEEDING ITS CRITICAL ANGLE OF ATTACK AND AN AERODYNAMIC STALL AT A LOW ALTITUDE. CONTRIBUTING TO THE ACCIDENT WAS THE OPERATION OF THE AIRPLANE ABOVE ITS MAXIMUM TAKEOFF WEIGHT AT A HIGH DENSITY ALTITUDE AT THE TIME OF THE ACCIDENT.",2.0,,0,nan
20160711X32921,ERA16FA248,2016-07-11,"HICKORY, KY",UNITED STATES,FATAL,SUBSTANTIAL,BELL HELICOPTER TEXTRON CANADA,407,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,"COMPANY MAINTENANCE PERSONNEL'S INAPPROPRIATE REMOVAL WITHOUT REPLACEMENT OF THE SAFETY WIRES ON THE COLLECTIVE LEVER PIN SCREWS DURING A RECENT MAINTENANCE INSPECTION, WHICH RESULTED IN THE SCREWS BACKING OUT AND LED TO A LOSS OF COLLECTIVE CONTROL IN FLIGHT.",1.0,,0,nan
20160720X55139,ANC16LA046,2016-07-19,"ILLIAMNA, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,A185,NO,1.0,BUSINESS,0.0,0.0,0.0,4.0,VMC,"THE OVERSTRESS FRACTURE OF THE LEFT MAIN LANDING (MLG) GEAR AXLE ATTACHMENT BOLTS AND THE SUBSEQUENT SEPARATION OF THE LEFT MLG WHEEL, WHICH RESULTED IN THE PILOTS INABILITY TO CONTROL THE AIRPLANE.
",4.0,,0,nan
20160724X14531,CEN16LA283,2016-07-24,"OSHKOSH, WI",UNITED STATES,NON-FATAL,SUBSTANTIAL,BRISTELL,E-LSA,NO,1.0,BUSINESS,0.0,0.0,1.0,0.0,VMC,"THE PILOTS EXCEEDANCE OF THE AIRPLANES CRITICAL ANGLE OF ATTACK ON SHORT FINAL APPROACH, WHICH RESULTED IN AN INADVERTENT AERODYNAMIC STALL AND SUBSEQUENT LOSS OF CONTROL. CONTRIBUTING TO THE ACCIDENT WAS THE PILOTS DISTRACTION WITH OTHER TRAFFIC IN THE AREA.  ",1.0,,0,nan
20160730X25341,DCA16MA204,2016-07-30,"LOCKHART, TX",UNITED STATES,FATAL,DESTROYED,KUBICEK,BB85,NO,1.2746441750131787,BUSINESS,16.0,0.0,0.0,0.0,IMC,"THE PILOT'S PATTERN OF POOR DECISION-MAKING THAT LED TO THE INITIAL LAUNCH, CONTINUED FLIGHT IN FOG AND ABOVE CLOUDS, AND DESCENT NEAR OR THROUGH CLOUDS THAT DECREASED THE PILOT'S ABILITY TO SEE AND AVOID OBSTACLES. CONTRIBUTING TO THE ACCIDENT WERE (1) THE PILOT'S IMPAIRING MEDICAL CONDITIONS AND MEDICATIONS AND (2) THE FEDERAL AVIATION ADMINISTRATION'S POLICY TO NOT REQUIRE A MEDICAL CERTIFICATE FOR COMMERCIAL BALLOON PILOTS.",16.0,,0,nan
20160808X21820,ANC16CA053,2016-07-31,"SLEETMUTE, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,U206G,NO,1.0,BUSINESS,0.0,0.0,0.0,5.0,VMC,"THE PILOT'S FAILURE TO MAINTAIN ADEQUATE AIRSPEED DURING THE INITIAL CLIMB AFTER TAKING OFF FROM A WET RUNWAY AND HIS EXCEEDANCE OF THE AIRPLANES CRITICAL ANGLE OF ATTACK, WHICH RESULTED IN AN AERODYNAMIC STALL.",5.0,,0,nan
20160721X33517,ANC16CA051,2016-08-04,"HOMER, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,ROBINSON HELICOPTER COMPANY,R44 II,NO,1.0,BUSINESS,0.0,0.0,0.0,3.0,VMC,"AN IN-FLIGHT COLLISION WITH A BIRD RESULTING IN DAMAGE TO A TAIL ROTOR BLADE, WHICH REQUIRED REPLACEMENT.",3.0,,0,nan
20160829X54344,GAA16CA455,2016-08-17,"SLEETMUTE, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,U206,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,"THE PILOT'S EXCEEDANCE OF THE CRITICAL ANGLE OF ATTACK DURING THE LANDING FLARE, WHICH RESULTED IN AN AERODYNAMIC STALL AND A HARD LANDING.",1.0,,0,nan
20160822X43925,GAA16CA439,2016-08-18,"BROUSSARD, LA",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELL,206 L4,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,"THE PILOT'S FAILURE TO ATTAIN A PROPER TOUCHDOWN POINT, WHICH RESULTED IN THE HELICOPTER SLIDING OFF THE AFT END OF THE TRANSPORT DOLLY.",2.0,,0,nan
